Date,Time,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message,
22/05/2018,15:10:00,1.638,0.570,4.559,2.714,0.045,0.027,4.02,36.70,present,9.10,135.60,,
22/05/2018,15:20:00,1.151,0.367,3.719,2.363,0.037,0.023,4.02,36.70,present,9.10,135.60,,
22/05/2018,15:30:00,0.924,0.183,3.326,2.044,0.033,0.020,4.06,33.00,present,8.70,115.50,,
22/05/2018,15:40:00,0.567,-0.292,2.709,1.223,0.027,0.012,4.07,30.40,present,18.87,88.50,,
22/05/2018,15:50:00,0.765,-0.220,3.052,1.347,0.030,0.013,4.09,34.59,present,19.20,93.60,,
22/05/2018,16:00:00,0.819,0.117,3.143,1.932,0.031,0.019,4.12,39.50,present,18.45,151.50,,
22/05/2018,16:10:00,1.137,0.246,3.694,2.153,0.036,0.021,4.14,37.20,present,19.66,79.50,,
22/05/2018,16:20:00,1.389,0.444,4.129,2.496,0.041,0.024,4.16,35.20,present,19.52,79.50,,
22/05/2018,16:30:00,1.283,0.532,3.945,2.648,0.039,0.026,4.17,34.50,present,19.16,79.50,,
22/05/2018,16:40:00,1.012,0.016,3.478,1.756,0.034,0.017,4.16,28.80,present,0.00,0.00,,
22/05/2018,16:50:00,0.550,-0.225,2.680,1.339,0.026,0.013,4.16,25.20,present,0.00,0.00,,
22/05/2018,17:00:00,0.067,-0.640,1.844,0.621,0.018,0.006,4.17,25.70,present,0.00,0.00,,
22/05/2018,17:10:00,0.091,-0.693,1.886,0.528,0.018,0.005,4.18,26.70,present,0.00,0.00,,
22/05/2018,17:20:00,-0.390,-0.914,1.053,0.148,0.010,0.001,4.20,28.70,present,19.64,59.40,,
22/05/2018,17:30:00,-0.307,-0.937,1.197,0.107,0.011,0.001,4.20,28.20,present,19.81,39.90,,
22/05/2018,17:40:00,0.020,-0.782,1.763,0.375,0.017,0.003,4.20,27.00,present,19.39,36.30,,
22/05/2018,17:50:00,-0.171,-0.771,1.431,0.395,0.014,0.003,4.20,26.10,present,19.56,34.50,,
22/05/2018,18:00:00,-0.106,-0.751,1.544,0.429,0.015,0.004,4.20,26.40,present,8.22,103.80,,
22/05/2018,18:10:00,0.058,-0.606,1.829,0.680,0.018,0.006,4.19,24.10,present,0.00,0.00,,
22/05/2018,18:20:00,0.104,-0.720,1.909,0.483,0.019,0.004,4.18,22.50,present,0.00,0.00,,
22/05/2018,18:30:00,-0.362,-1.203,1.101,-0.350,0.011,-0.003,4.17,22.10,present,0.00,0.00,,
22/05/2018,18:40:00,-0.411,-1.083,1.017,-0.144,0.010,-0.001,4.17,21.80,present,0.00,0.00,,
22/05/2018,18:50:00,-0.095,-0.910,1.564,0.155,0.015,0.001,4.16,21.00,present,0.00,0.00,,
22/05/2018,19:00:00,-0.540,-1.251,0.794,-0.433,0.007,-0.004,4.15,20.90,present,0.00,0.00,,
22/05/2018,19:10:00,-0.661,-1.358,0.585,-0.619,0.005,-0.006,4.15,19.50,present,0.00,0.00,,
22/05/2018,19:20:00,-0.877,-1.548,0.211,-0.948,0.002,-0.009,4.14,18.40,not present,0.00,0.00,,
22/05/2018,19:30:00,-0.921,-1.679,0.135,-1.174,0.001,-0.011,4.13,17.40,not present,0.00,0.00,,
22/05/2018,19:40:00,-1.319,-1.882,-0.552,-1.526,-0.005,-0.015,4.13,16.50,not present,0.00,0.00,,
22/05/2018,19:50:00,-1.410,-1.964,-0.709,-1.667,-0.007,-0.016,4.12,15.70,not present,0.00,0.00,,
22/05/2018,20:00:00,-1.535,-2.099,-0.925,-1.900,-0.009,-0.019,4.12,15.20,not present,0.00,0.00,,
22/05/2018,20:10:00,-1.698,-2.269,-1.207,-2.194,-0.012,-0.021,4.11,14.80,not present,0.00,0.00,,
22/05/2018,20:20:00,-1.664,-2.245,-1.147,-2.152,-0.011,-0.021,4.11,14.40,not present,0.00,0.00,,
22/05/2018,20:30:00,-1.876,-2.465,-1.514,-2.532,-0.015,-0.025,4.10,14.10,not present,0.00,0.00,,
22/05/2018,20:40:00,-1.891,-2.485,-1.540,-2.567,-0.015,-0.025,4.09,13.40,not present,0.00,0.00,,
22/05/2018,20:50:00,-1.881,-2.385,-1.523,-2.394,-0.015,-0.023,4.09,12.90,not present,0.00,0.00,,
22/05/2018,21:00:00,-1.926,-2.575,-1.601,-2.722,-0.016,-0.027,4.09,12.90,not present,0.00,0.00,,
22/05/2018,21:10:00,-2.014,-2.596,-1.754,-2.759,-0.017,-0.027,4.08,12.30,not present,0.00,0.00,,
22/05/2018,21:20:00,-2.072,-2.793,-1.853,-3.100,-0.018,-0.031,4.08,12.00,not present,0.00,0.00,,
22/05/2018,21:30:00,-2.166,-2.652,-2.016,-2.856,-0.020,-0.028,4.07,12.00,not present,0.00,0.00,,
22/05/2018,21:40:00,-2.034,-2.824,-1.788,-3.153,-0.017,-0.031,4.07,11.70,not present,0.00,0.00,,
22/05/2018,21:50:00,-2.326,-2.848,-2.291,-3.194,-0.022,-0.031,4.07,11.40,not present,0.00,0.00,,
22/05/2018,22:00:00,-2.219,-2.838,-2.108,-3.176,-0.021,-0.031,4.06,11.40,not present,0.00,0.00,,
22/05/2018,22:10:00,-2.417,-2.872,-2.449,-3.236,-0.024,-0.032,4.06,11.20,not present,0.00,0.00,,
22/05/2018,22:20:00,-2.297,-2.935,-2.243,-3.345,-0.022,-0.033,4.06,10.90,not present,0.00,0.00,,
22/05/2018,22:30:00,-2.402,-2.885,-2.423,-3.257,-0.024,-0.032,4.05,10.90,not present,0.00,0.00,,
22/05/2018,22:40:00,-2.301,-2.853,-2.249,-3.203,-0.022,-0.032,4.04,10.50,not present,0.00,0.00,,
22/05/2018,22:50:00,-2.361,-3.027,-2.353,-3.503,-0.023,-0.035,4.03,10.20,not present,0.00,0.00,,
22/05/2018,23:00:00,-2.539,-2.994,-2.660,-3.447,-0.026,-0.034,4.02,10.20,not present,0.00,0.00,,
22/05/2018,23:10:00,-2.564,-2.961,-2.703,-3.389,-0.027,-0.033,4.01,9.89,not present,0.00,0.00,,
22/05/2018,23:20:00,-2.416,-3.038,-2.448,-3.523,-0.024,-0.035,4.00,9.70,not present,0.00,0.00,,
22/05/2018,23:30:00,-2.464,-2.941,-2.531,-3.356,-0.025,-0.033,3.99,9.89,not present,0.00,0.00,,
22/05/2018,23:40:00,-2.516,-2.702,-2.620,-2.943,-0.026,-0.029,3.98,9.60,not present,0.00,0.00,,
22/05/2018,23:50:00,-2.578,-2.993,-2.728,-3.445,-0.027,-0.034,3.97,9.39,not present,0.00,0.00,,
23/05/2018,00:00:00,-2.635,-2.999,-2.826,-3.456,-0.028,-0.034,3.97,9.39,not present,0.00,0.00,,
23/05/2018,00:10:00,-2.399,-3.104,-2.418,-3.636,-0.024,-0.036,3.96,9.10,not present,0.00,0.00,,
23/05/2018,00:20:00,-2.603,-3.037,-2.772,-3.521,-0.027,-0.035,3.96,9.00,not present,0.00,0.00,,
23/05/2018,00:30:00,-2.645,-3.112,-2.844,-3.651,-0.028,-0.036,3.95,8.80,not present,0.00,0.00,,
23/05/2018,00:40:00,-2.568,-3.131,-2.710,-3.684,-0.027,-0.036,3.95,8.70,not present,0.00,0.00,,
23/05/2018,00:50:00,-2.716,-3.018,-2.966,-3.488,-0.029,-0.034,3.95,8.70,not present,0.00,0.00,,
23/05/2018,01:00:00,-2.713,-3.158,-2.961,-3.730,-0.029,-0.037,3.94,8.60,not present,0.00,0.00,,
23/05/2018,01:10:00,-2.700,-3.133,-2.938,-3.687,-0.029,-0.036,3.94,8.70,not present,0.00,0.00,,
23/05/2018,01:20:00,-2.611,-3.171,-2.784,-3.753,-0.027,-0.037,3.94,8.50,not present,0.00,0.00,,
23/05/2018,01:30:00,-2.883,-3.185,-3.254,-3.776,-0.032,-0.037,3.94,8.50,not present,0.00,0.00,,
23/05/2018,01:40:00,-2.510,-3.149,-2.610,-3.714,-0.026,-0.037,3.94,8.30,not present,0.00,0.00,,
23/05/2018,01:50:00,-2.640,-3.071,-2.835,-3.579,-0.028,-0.035,3.93,8.30,not present,0.00,0.00,,
23/05/2018,02:00:00,-2.528,-3.129,-2.641,-3.680,-0.026,-0.036,3.93,8.39,not present,0.00,0.00,,
23/05/2018,02:10:00,-2.646,-3.209,-2.845,-3.817,-0.028,-0.038,3.93,8.10,not present,0.00,0.00,,
23/05/2018,02:20:00,-2.770,-3.215,-3.060,-3.829,-0.030,-0.038,3.92,8.10,not present,0.00,0.00,,
23/05/2018,02:30:00,-2.683,-3.194,-2.910,-3.792,-0.029,-0.037,3.92,8.10,not present,0.00,0.00,,
23/05/2018,02:40:00,-2.717,-3.104,-2.968,-3.637,-0.029,-0.036,3.92,8.00,not present,0.00,0.00,,
23/05/2018,02:50:00,-2.554,-3.064,-2.686,-3.568,-0.026,-0.035,3.92,8.00,not present,0.00,0.00,,
23/05/2018,03:00:00,-2.516,-3.165,-2.621,-3.742,-0.026,-0.037,3.91,8.00,not present,0.00,0.00,,
23/05/2018,03:10:00,-2.632,-3.084,-2.821,-3.602,-0.028,-0.036,3.91,8.00,not present,0.00,0.00,,
23/05/2018,03:20:00,-2.645,-3.209,-2.843,-3.817,-0.028,-0.038,3.90,7.90,not present,0.00,0.00,,
23/05/2018,03:30:00,-2.621,-3.341,-2.801,-4.047,-0.028,-0.040,3.90,7.90,not present,0.00,0.00,,
23/05/2018,03:40:00,-2.640,-3.209,-2.834,-3.818,-0.028,-0.038,3.90,7.80,not present,0.00,0.00,,
23/05/2018,03:50:00,-2.745,-3.231,-3.016,-3.856,-0.030,-0.038,3.89,7.80,not present,0.00,0.00,,
23/05/2018,04:00:00,-2.675,-3.164,-2.895,-3.741,-0.028,-0.037,3.89,7.80,not present,0.00,0.00,,
23/05/2018,04:10:00,-2.790,-3.239,-3.095,-3.869,-0.030,-0.038,3.89,7.70,not present,0.00,0.00,,
23/05/2018,04:20:00,-2.805,-3.208,-3.120,-3.816,-0.031,-0.038,3.88,7.70,not present,0.00,0.00,,
23/05/2018,04:30:00,-2.675,-3.255,-2.896,-3.897,-0.028,-0.038,3.88,7.70,not present,0.00,0.00,,
23/05/2018,04:40:00,-2.748,-3.363,-3.022,-4.085,-0.030,-0.040,3.87,7.50,not present,0.00,0.00,,
23/05/2018,04:50:00,-2.761,-3.230,-3.044,-3.854,-0.030,-0.038,3.87,7.50,not present,0.00,0.00,,
23/05/2018,05:00:00,-2.840,-3.267,-3.181,-3.919,-0.031,-0.039,3.87,7.40,not present,0.00,0.00,,
23/05/2018,05:10:00,-2.765,-3.426,-3.050,-4.194,-0.030,-0.041,3.86,7.40,not present,0.00,0.00,,
23/05/2018,05:20:00,-2.883,-3.160,-3.254,-3.733,-0.032,-0.037,3.86,7.40,not present,0.00,0.00,,
23/05/2018,05:30:00,-2.653,-3.285,-2.858,-3.949,-0.028,-0.039,3.85,7.60,not present,0.00,0.00,,
23/05/2018,05:40:00,-2.742,-3.257,-3.010,-3.900,-0.030,-0.039,3.85,7.50,not present,0.00,0.00,,
23/05/2018,05:50:00,-2.853,-3.192,-3.202,-3.789,-0.032,-0.037,3.85,7.60,not present,0.00,0.00,,
23/05/2018,06:00:00,-2.804,-3.326,-3.118,-4.020,-0.031,-0.040,3.84,8.00,present,0.00,0.00,,
23/05/2018,06:10:00,-2.821,-3.241,-3.147,-3.873,-0.031,-0.038,3.84,8.30,present,0.00,0.00,,
23/05/2018,06:20:00,-2.866,-3.365,-3.225,-4.088,-0.032,-0.040,3.84,8.80,present,0.00,0.00,,
23/05/2018,06:30:00,-2.951,-3.378,-3.372,-4.111,-0.033,-0.041,3.84,8.80,present,0.00,0.00,,
23/05/2018,06:40:00,-3.145,-3.574,-3.708,-4.448,-0.037,-0.044,3.83,10.50,present,0.00,0.00,,
23/05/2018,06:50:00,-3.167,-3.602,-3.746,-4.497,-0.037,-0.044,3.83,11.30,present,0.00,0.00,,
23/05/2018,07:00:00,-3.254,-3.593,-3.896,-4.482,-0.038,-0.044,3.83,11.90,present,0.00,0.00,,
23/05/2018,07:10:00,-2.890,-3.346,-3.267,-4.055,-0.032,-0.040,3.83,12.00,present,0.00,0.00,,
23/05/2018,07:20:00,-2.866,-3.367,-3.226,-4.092,-0.032,-0.040,3.83,12.30,present,0.00,0.00,,
23/05/2018,07:30:00,-3.291,-3.850,-3.960,-4.926,-0.039,-0.049,3.83,14.10,present,0.00,0.00,,
23/05/2018,07:40:00,-3.396,-3.983,-4.141,-5.155,-0.041,-0.051,3.83,16.60,present,7.81,96.90,,
23/05/2018,07:50:00,-3.557,-3.877,-4.420,-4.973,-0.044,-0.049,3.84,20.90,present,8.31,114.60,,
23/05/2018,08:00:00,-3.218,-3.500,-3.833,-4.322,-0.038,-0.043,3.85,24.90,present,7.85,115.80,,
23/05/2018,08:10:00,-2.618,-3.201,-2.797,-3.805,-0.027,-0.038,3.89,32.70,present,19.93,136.50,,
23/05/2018,08:20:00,-1.940,-2.752,-1.626,-3.028,-0.016,-0.030,3.92,35.09,present,19.93,137.39,,
23/05/2018,08:30:00,-1.554,-2.541,-0.957,-2.663,-0.009,-0.026,3.94,37.40,present,19.83,138.30,,
23/05/2018,08:40:00,-1.339,-2.245,-0.586,-2.152,-0.005,-0.021,3.96,37.59,present,19.87,138.30,,
23/05/2018,08:50:00,-0.896,-1.814,0.179,-1.408,0.001,-0.014,3.98,38.30,present,19.79,138.89,,
23/05/2018,09:00:00,-0.387,-1.418,1.058,-0.724,0.010,-0.007,4.00,38.50,present,19.77,138.89,,
23/05/2018,09:10:00,0.105,-0.942,1.911,0.099,0.019,0.000,4.01,39.09,present,19.67,140.10,,
23/05/2018,09:20:00,0.462,-0.566,2.528,0.748,0.025,0.007,4.05,39.59,present,19.64,140.70,,
23/05/2018,09:30:00,1.284,0.062,3.947,1.835,0.039,0.018,4.09,39.80,present,19.70,139.80,,
23/05/2018,09:40:00,1.959,0.694,5.114,2.928,0.051,0.029,4.11,40.09,present,19.64,140.39,,
23/05/2018,09:50:00,2.905,1.614,6.749,4.519,0.067,0.045,4.14,40.20,present,19.60,140.39,,
23/05/2018,10:00:00,3.107,1.716,7.099,4.694,0.070,0.046,4.16,37.50,present,19.73,78.90,,
23/05/2018,10:10:00,3.659,2.334,8.053,5.763,0.080,0.057,4.17,34.40,present,19.70,77.10,,
23/05/2018,10:20:00,4.305,2.962,9.168,6.847,0.091,0.068,4.19,32.80,present,19.67,76.19,,
23/05/2018,10:30:00,4.803,3.432,10.030,7.660,0.100,0.076,4.20,31.00,present,19.67,45.00,,
23/05/2018,10:40:00,5.297,3.784,10.883,8.268,0.108,0.082,4.20,28.50,present,19.61,36.30,,
23/05/2018,10:50:00,5.511,3.926,11.253,8.513,0.112,0.085,4.20,27.70,present,19.56,34.80,,
23/05/2018,11:00:00,5.796,4.229,11.746,9.038,0.117,0.090,4.20,27.70,present,19.54,34.20,,
23/05/2018,11:10:00,5.517,4.231,11.263,9.042,0.112,0.090,4.20,27.80,present,19.52,33.90,,
23/05/2018,11:20:00,6.267,4.817,12.561,10.055,0.125,0.100,4.20,28.20,present,19.52,34.50,,
23/05/2018,11:30:00,6.102,4.940,12.275,10.267,0.122,0.102,4.20,30.40,present,19.42,35.09,,
23/05/2018,11:40:00,6.128,5.048,12.319,10.453,0.123,0.104,4.20,30.30,present,19.45,34.50,,
23/05/2018,11:50:00,6.145,4.897,12.349,10.192,0.123,0.101,4.20,29.00,present,19.40,33.00,,
23/05/2018,12:00:00,6.128,4.798,12.319,10.022,0.123,0.100,4.20,28.80,present,19.37,33.30,,
23/05/2018,12:10:00,6.336,4.816,12.680,10.052,0.126,0.100,4.20,29.60,present,19.37,34.50,,
23/05/2018,12:20:00,6.237,4.812,12.509,10.046,0.125,0.100,4.20,29.50,present,19.34,33.90,,
23/05/2018,12:30:00,6.686,5.158,13.283,10.643,0.132,0.106,4.20,30.60,present,19.34,34.50,,
23/05/2018,12:40:00,6.506,5.283,12.973,10.860,0.129,0.108,4.20,31.60,present,19.24,35.09,,
23/05/2018,12:50:00,6.635,5.449,13.197,11.146,0.131,0.111,4.20,31.60,present,19.27,34.50,,
23/05/2018,13:00:00,6.740,5.374,13.377,11.017,0.133,0.110,4.20,31.60,present,19.27,34.50,,
23/05/2018,13:10:00,7.174,5.575,14.128,11.364,0.141,0.113,4.20,31.10,present,19.34,33.59,,
23/05/2018,13:20:00,7.285,5.938,14.319,11.992,0.143,0.119,4.20,30.30,present,19.27,33.59,,
23/05/2018,13:30:00,6.979,5.632,13.791,11.462,0.137,0.114,4.20,30.20,present,19.29,33.59,,
23/05/2018,13:40:00,7.055,5.948,13.922,12.009,0.139,0.120,4.20,30.10,present,19.34,33.59,,
23/05/2018,13:50:00,7.321,5.882,14.382,11.895,0.143,0.118,4.20,30.20,present,19.37,33.59,,
23/05/2018,14:00:00,7.183,6.068,14.143,12.216,0.141,0.122,4.20,30.60,present,19.31,34.20,,
23/05/2018,14:10:00,7.043,5.956,13.901,12.023,0.139,0.120,4.20,30.80,present,19.24,34.20,,
23/05/2018,14:20:00,7.145,6.038,14.078,12.163,0.140,0.121,4.20,31.20,present,19.34,34.50,,
23/05/2018,14:30:00,7.248,5.930,14.255,11.977,0.142,0.119,4.20,32.20,present,19.35,34.80,,
23/05/2018,14:40:00,7.281,5.934,14.313,11.985,0.143,0.119,4.20,32.20,present,19.35,34.80,,
23/05/2018,14:50:00,7.146,6.067,14.079,12.215,0.140,0.122,4.20,33.50,present,19.37,34.80,,
23/05/2018,15:00:00,6.784,5.831,13.454,11.807,0.134,0.118,4.20,34.20,present,19.34,34.50,,
23/05/2018,15:10:00,7.199,6.360,14.170,12.721,0.141,0.127,4.20,34.30,present,19.66,33.90,,
23/05/2018,15:20:00,7.196,5.987,14.165,12.077,0.141,0.120,4.20,35.00,present,19.70,34.20,,
23/05/2018,15:30:00,7.141,6.048,14.071,12.181,0.140,0.121,4.20,37.40,present,19.70,35.09,,
23/05/2018,15:40:00,6.618,5.632,13.167,11.463,0.131,0.114,4.20,39.20,present,19.81,34.80,,
23/05/2018,15:50:00,6.435,5.257,12.850,10.815,0.128,0.108,4.20,39.70,present,19.49,34.80,,
23/05/2018,16:00:00,6.665,5.638,13.249,11.474,0.132,0.114,4.20,39.50,present,19.77,34.20,,
23/05/2018,16:10:00,6.448,5.530,12.873,11.286,0.128,0.112,4.20,39.70,present,19.20,35.09,,
23/05/2018,16:20:00,5.809,4.757,11.768,9.950,0.117,0.099,4.20,39.80,present,20.08,33.90,,
23/05/2018,16:30:00,6.275,5.225,12.573,10.759,0.125,0.107,4.20,38.70,present,19.83,33.59,,
23/05/2018,16:40:00,5.651,4.546,11.495,9.586,0.114,0.095,4.20,37.30,present,19.79,33.30,,
23/05/2018,16:50:00,5.386,4.504,11.037,9.513,0.110,0.095,4.20,35.90,present,19.76,33.00,,
23/05/2018,17:00:00,5.489,4.261,11.216,9.092,0.112,0.090,4.20,34.30,present,19.71,33.00,,
23/05/2018,17:10:00,5.383,4.345,11.033,9.239,0.110,0.092,4.20,33.00,present,19.83,33.00,,
23/05/2018,17:20:00,4.687,3.847,9.829,8.378,0.098,0.083,4.20,32.80,present,19.62,33.30,,
23/05/2018,17:30:00,4.293,3.438,9.149,7.670,0.091,0.076,4.20,33.00,present,19.51,33.59,,
23/05/2018,17:40:00,3.944,2.893,8.546,6.728,0.085,0.067,4.20,34.70,present,19.56,34.50,,
23/05/2018,17:50:00,3.750,2.865,8.210,6.680,0.082,0.066,4.20,36.09,present,8.42,111.30,,
23/05/2018,18:00:00,3.855,2.942,8.392,6.813,0.083,0.068,4.20,36.90,present,7.52,87.00,,
23/05/2018,18:10:00,3.518,2.701,7.808,6.398,0.078,0.063,4.19,36.90,present,5.91,39.59,,
23/05/2018,18:20:00,3.169,2.427,7.206,5.924,0.072,0.059,4.19,35.59,present,0.00,0.00,,
23/05/2018,18:30:00,3.212,2.574,7.280,6.177,0.072,0.061,4.18,32.70,present,0.00,0.00,,
23/05/2018,18:40:00,2.941,2.055,6.812,5.280,0.068,0.052,4.17,28.90,present,0.00,0.00,,
23/05/2018,18:50:00,2.268,1.280,5.648,3.941,0.056,0.039,4.17,28.90,present,0.00,0.00,,
23/05/2018,19:00:00,1.266,0.730,3.917,2.990,0.039,0.029,4.16,25.90,present,0.00,0.00,,
23/05/2018,19:10:00,1.219,0.423,3.835,2.459,0.038,0.024,4.15,24.30,present,0.00,0.00,,
23/05/2018,19:20:00,0.934,0.111,3.342,1.921,0.033,0.019,4.15,22.80,present,0.00,0.00,,
23/05/2018,19:30:00,0.623,-0.485,2.805,0.889,0.028,0.008,4.14,21.90,not present,0.00,0.00,,
23/05/2018,19:40:00,0.298,-0.602,2.244,0.687,0.022,0.006,4.13,20.70,not present,0.00,0.00,,
23/05/2018,19:50:00,-0.200,-0.785,1.381,0.371,0.013,0.003,4.13,19.70,not present,0.00,0.00,,
23/05/2018,20:00:00,-0.348,-1.100,1.125,-0.174,0.011,-0.001,4.12,19.00,not present,0.00,0.00,,
23/05/2018,20:10:00,-0.369,-1.337,1.089,-0.583,0.010,-0.005,4.12,18.29,not present,0.00,0.00,,
23/05/2018,20:20:00,-0.736,-1.149,0.456,-0.258,0.004,-0.002,4.11,17.40,not present,0.00,0.00,,
23/05/2018,20:30:00,-0.669,-1.562,0.571,-0.971,0.005,-0.009,4.11,17.00,not present,0.00,0.00,,
23/05/2018,20:40:00,-0.807,-1.664,0.332,-1.147,0.003,-0.011,4.10,16.29,not present,0.00,0.00,,
23/05/2018,20:50:00,-0.959,-1.630,0.070,-1.089,0.000,-0.010,4.09,15.80,not present,0.00,0.00,,
23/05/2018,21:00:00,-0.970,-1.640,0.051,-1.106,0.000,-0.011,4.09,15.40,not present,0.00,0.00,,
23/05/2018,21:10:00,-1.217,-1.846,-0.376,-1.463,-0.003,-0.014,4.08,14.90,not present,0.00,0.00,,
23/05/2018,21:20:00,-1.171,-2.006,-0.295,-1.738,-0.002,-0.017,4.08,14.40,not present,0.00,0.00,,
23/05/2018,21:30:00,-1.325,-2.082,-0.562,-1.871,-0.005,-0.018,4.08,14.30,not present,0.00,0.00,,
23/05/2018,21:40:00,-1.371,-2.187,-0.641,-2.052,-0.006,-0.020,4.07,13.70,not present,0.00,0.00,,
23/05/2018,21:50:00,-1.498,-2.056,-0.860,-1.826,-0.008,-0.018,4.07,13.40,not present,0.00,0.00,,
23/05/2018,22:00:00,-1.596,-2.312,-1.031,-2.267,-0.010,-0.022,4.07,13.20,not present,0.00,0.00,,
23/05/2018,22:10:00,-1.667,-2.119,-1.153,-1.934,-0.011,-0.019,4.06,12.90,not present,0.00,0.00,,
23/05/2018,22:20:00,-1.708,-2.285,-1.223,-2.222,-0.012,-0.022,4.06,12.70,not present,0.00,0.00,,
23/05/2018,22:30:00,-1.749,-2.387,-1.294,-2.398,-0.012,-0.023,4.06,12.50,not present,0.00,0.00,,
23/05/2018,22:40:00,-1.739,-2.248,-1.277,-2.157,-0.012,-0.021,4.05,12.20,not present,0.00,0.00,,
23/05/2018,22:50:00,-1.906,-2.501,-1.567,-2.594,-0.015,-0.025,4.04,12.10,not present,0.00,0.00,,
23/05/2018,23:00:00,-1.853,-2.433,-1.475,-2.477,-0.014,-0.024,4.03,12.30,not present,0.00,0.00,,
23/05/2018,23:10:00,-1.941,-2.506,-1.626,-2.603,-0.016,-0.026,4.02,12.10,not present,0.00,0.00,,
23/05/2018,23:20:00,-1.955,-2.526,-1.652,-2.637,-0.016,-0.026,4.01,12.00,not present,0.00,0.00,,
23/05/2018,23:30:00,-2.101,-2.525,-1.903,-2.636,-0.019,-0.026,4.00,12.00,not present,0.00,0.00,,
23/05/2018,23:40:00,-2.043,-2.463,-1.803,-2.529,-0.018,-0.025,3.99,11.70,not present,0.00,0.00,,
23/05/2018,23:50:00,-2.020,-2.719,-1.763,-2.972,-0.017,-0.029,3.98,11.50,not present,0.00,0.00,,
24/05/2018,00:00:00,-2.073,-2.593,-1.855,-2.753,-0.018,-0.027,3.98,11.60,not present,0.00,0.00,,
24/05/2018,00:10:00,-2.070,-2.703,-1.849,-2.944,-0.018,-0.029,3.97,11.50,not present,0.00,0.00,,
24/05/2018,00:20:00,-2.108,-2.673,-1.915,-2.891,-0.019,-0.028,3.97,11.50,not present,0.00,0.00,,
24/05/2018,00:30:00,-2.131,-2.519,-1.954,-2.626,-0.019,-0.026,3.96,11.20,not present,0.00,0.00,,
24/05/2018,00:40:00,-1.947,-2.734,-1.638,-2.998,-0.016,-0.029,3.96,11.20,not present,0.00,0.00,,
24/05/2018,00:50:00,-2.085,-2.732,-1.876,-2.994,-0.018,-0.029,3.96,11.30,not present,0.00,0.00,,
24/05/2018,01:00:00,-2.192,-2.741,-2.061,-3.009,-0.020,-0.030,3.95,11.10,not present,0.00,0.00,,
24/05/2018,01:10:00,-2.285,-2.796,-2.222,-3.105,-0.022,-0.031,3.95,10.90,not present,0.00,0.00,,
24/05/2018,01:20:00,-2.443,-2.736,-2.494,-3.001,-0.024,-0.030,3.94,10.90,not present,0.00,0.00,,
24/05/2018,01:30:00,-2.168,-2.880,-2.018,-3.250,-0.020,-0.032,3.94,11.20,not present,0.00,0.00,,
24/05/2018,01:40:00,-2.285,-3.016,-2.221,-3.485,-0.022,-0.034,3.94,10.90,not present,0.00,0.00,,
24/05/2018,01:50:00,-2.274,-2.888,-2.201,-3.264,-0.022,-0.032,3.94,10.90,not present,0.00,0.00,,
24/05/2018,02:00:00,-2.452,-2.773,-2.509,-3.065,-0.025,-0.030,3.94,10.90,not present,0.00,0.00,,
24/05/2018,02:10:00,-2.349,-2.873,-2.332,-3.238,-0.023,-0.032,3.93,10.80,not present,0.00,0.00,,
24/05/2018,02:20:00,-2.515,-2.880,-2.619,-3.249,-0.026,-0.032,3.93,10.60,not present,0.00,0.00,,
24/05/2018,02:30:00,-2.460,-2.877,-2.524,-3.244,-0.025,-0.032,3.93,10.70,not present,0.00,0.00,,
24/05/2018,02:40:00,-2.484,-2.961,-2.565,-3.390,-0.025,-0.033,3.92,10.50,not present,0.00,0.00,,
24/05/2018,02:50:00,-2.448,-3.012,-2.503,-3.478,-0.025,-0.034,3.92,10.30,not present,0.00,0.00,,
24/05/2018,03:00:00,-2.458,-2.898,-2.520,-3.281,-0.025,-0.032,3.92,10.60,not present,0.00,0.00,,
24/05/2018,03:10:00,-2.423,-2.911,-2.461,-3.303,-0.024,-0.033,3.92,10.60,not present,0.00,0.00,,
24/05/2018,03:20:00,-2.393,-2.950,-2.407,-3.371,-0.024,-0.033,3.91,10.30,not present,0.00,0.00,,
24/05/2018,03:30:00,-2.472,-3.081,-2.544,-3.598,-0.025,-0.035,3.91,10.50,not present,0.00,0.00,,
24/05/2018,03:40:00,-2.500,-3.024,-2.593,-3.499,-0.025,-0.034,3.90,10.30,not present,0.00,0.00,,
24/05/2018,03:50:00,-2.362,-3.042,-2.354,-3.529,-0.023,-0.035,3.90,10.20,not present,0.00,0.00,,
24/05/2018,04:00:00,-2.457,-3.014,-2.518,-3.481,-0.025,-0.034,3.90,10.30,not present,0.00,0.00,,
24/05/2018,04:10:00,-2.463,-3.040,-2.529,-3.527,-0.025,-0.035,3.89,10.00,not present,0.00,0.00,,
24/05/2018,04:20:00,-2.564,-3.102,-2.703,-3.633,-0.027,-0.036,3.89,9.89,not present,0.00,0.00,,
24/05/2018,04:30:00,-2.626,-3.130,-2.811,-3.682,-0.028,-0.036,3.88,9.89,not present,0.00,0.00,,
24/05/2018,04:40:00,-2.467,-2.909,-2.536,-3.300,-0.025,-0.033,3.88,9.80,not present,0.00,0.00,,
