Date,Time,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (∞C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
7/8/18,12:40:00,13.962,11.815,25.86,22.149,0.258,0.221,4.2,30.8,present,19.7,36.59,
7/8/18,12:50:00,13.92,11.927,25.786,22.342,0.257,0.223,4.2,30.1,present,19.36,36.3,
7/8/18,13:00:00,14.651,12.334,27.049,23.045,0.27,0.23,4.2,30.1,present,8.68,114.3,
7/8/18,13:10:00,12.884,10.893,23.996,20.556,0.239,0.205,4.2,29.7,present,19.01,41.1,
7/8/18,13:20:00,10.368,8.657,19.647,16.691,0.196,0.166,4.2,29.5,present,8.66,114.3,
7/8/18,13:30:00,7.805,6.702,15.219,13.312,0.152,0.133,4.2,30.3,present,17.93,40.2,
7/8/18,13:40:00,7.816,6.485,15.236,12.937,0.152,0.129,4.2,29.6,present,19.18,36,
7/8/18,13:50:00,8.423,7.339,16.287,14.413,0.162,0.144,4.2,29.3,present,20.08,33.9,
7/8/18,14:00:00,11.086,9.383,20.888,17.946,0.208,0.179,4.2,30.2,present,19.2,35.7,
7/8/18,14:10:00,11.843,9.886,22.198,18.814,0.221,0.188,4.2,30.1,present,19.39,35.4,
7/8/18,14:20:00,13.228,11.138,24.591,20.979,0.245,0.209,4.2,29.9,present,18.23,36.59,
7/8/18,14:30:00,10.847,9.231,20.475,17.683,0.204,0.176,4.18,28.7,present,0,0,
7/8/18,14:40:00,7.49,6.256,14.673,12.54,0.146,0.125,4.18,27,present,0,0,
7/8/18,14:50:00,4.252,2.964,9.078,6.851,0.09,0.068,4.17,25.8,present,0,0,
7/8/18,15:00:00,2.638,1.287,6.287,3.953,0.062,0.039,4.16,25.1,present,0,0,
7/8/18,15:10:00,2.495,1.533,6.041,4.377,0.06,0.043,4.15,23.3,not present,0,0,
7/8/18,15:20:00,0.388,-0.467,2.399,0.92,0.023,0.009,4.15,21.4,present,0,0,
7/8/18,15:30:00,-0.336,-1.403,1.147,-0.696,0.011,-0.006,4.14,21.4,present,0,0,
7/8/18,15:40:00,-0.781,-1.907,0.377,-1.567,0.003,-0.015,4.13,21.1,present,0,0,
7/8/18,15:50:00,-0.674,-1.783,0.561,-1.354,0.005,-0.013,4.13,21.5,present,0,0,
7/8/18,16:00:00,-0.701,-1.863,0.516,-1.492,0.005,-0.014,4.13,22,present,0,0,
7/8/18,16:10:00,-0.696,-1.853,0.524,-1.474,0.005,-0.014,4.13,22,present,0,0,
7/8/18,16:20:00,-0.538,-1.747,0.797,-1.291,0.007,-0.012,4.15,25.6,present,9.07,125.7,
7/8/18,16:30:00,-0.812,-1.947,0.324,-1.636,0.003,-0.016,4.17,28.7,present,20.21,60.9,
7/8/18,16:40:00,0.924,0.166,3.326,2.015,0.033,0.02,4.19,29.9,present,19.33,77.69,
7/8/18,16:50:00,0.87,-0.093,3.233,1.567,0.032,0.015,4.2,29.3,present,19.42,49.2,
7/8/18,17:00:00,2.326,1.177,5.748,3.764,0.057,0.037,4.2,28.5,present,19.68,37.2,
7/8/18,17:10:00,1.854,0.834,4.933,3.171,0.049,0.031,4.19,26.3,present,7.17,60,
7/8/18,17:20:00,1.173,-0.134,3.756,1.495,0.037,0.014,4.19,25.3,present,0,0,
7/8/18,17:30:00,0.575,-0.414,2.722,1.012,0.027,0.01,4.19,25.6,present,0,0,
7/8/18,17:40:00,0.319,-0.819,2.28,0.312,0.022,0.003,4.19,25,present,0,0,
7/8/18,17:50:00,0.545,-0.633,2.671,0.633,0.026,0.006,4.19,24.7,present,0,0,
7/8/18,18:00:00,0.081,-1.048,1.869,-0.084,0.018,0,4.19,24.5,present,7.72,89.1,
7/8/18,18:10:00,1.253,0.231,3.894,2.127,0.038,0.021,4.2,26.4,present,20.97,38.4,
7/8/18,18:20:00,2.424,2.024,5.917,5.227,0.059,0.052,4.2,26.9,present,20.62,34.2,
7/8/18,18:30:00,3.598,3.314,7.948,7.456,0.079,0.074,4.2,27.7,present,20.4,33.59,
7/8/18,18:40:00,4.546,3.809,9.585,8.311,0.095,0.083,4.19,26.1,present,0,0,
7/8/18,18:50:00,2.836,1.749,6.631,4.751,0.066,0.047,4.18,24.1,present,0,0,
7/8/18,19:00:00,2.449,1.115,5.962,3.656,0.059,0.036,4.18,22.7,present,0,0,
7/8/18,19:10:00,1.534,0.401,4.38,2.421,0.043,0.024,4.17,21.7,present,0,0,
7/8/18,19:20:00,0.984,-0.239,3.43,1.315,0.034,0.013,4.16,21.1,present,0,0,
7/8/18,19:30:00,0.725,-0.524,2.982,0.821,0.029,0.008,4.16,21.1,present,0,0,
7/8/18,19:40:00,-0.037,-0.969,1.663,0.053,0.016,0,4.15,19.5,not present,0,0,
7/8/18,19:50:00,-0.164,-1.375,1.443,-0.648,0.014,-0.006,4.14,19,not present,0,0,
7/8/18,20:00:00,-0.513,-1.762,0.84,-1.318,0.008,-0.013,4.13,18.79,not present,0,0,
7/8/18,20:10:00,-0.68,-1.944,0.552,-1.631,0.005,-0.016,4.13,18.29,not present,0,0,
7/8/18,20:20:00,-0.862,-2.14,0.238,-1.97,0.002,-0.019,4.12,18.2,not present,0,0,
7/8/18,20:30:00,-1.018,-2.137,-0.031,-1.965,0,-0.019,4.11,18,not present,0,0,
7/8/18,20:40:00,-1.162,-2.227,-0.28,-2.122,-0.002,-0.021,4.11,17.9,not present,0,0,
7/8/18,20:50:00,-1.086,-2.329,-0.149,-2.297,-0.001,-0.022,4.1,17.7,not present,0,0,
7/8/18,21:00:00,-1.294,-2.541,-0.508,-2.664,-0.005,-0.026,4.1,17.7,not present,0,0,
7/8/18,21:10:00,-1.385,-2.409,-0.665,-2.435,-0.006,-0.024,4.09,17.5,not present,0,0,
7/8/18,21:20:00,-1.404,-2.28,-0.698,-2.213,-0.006,-0.022,4.09,17.5,not present,0,0,
7/8/18,21:30:00,-1.433,-2.574,-0.749,-2.721,-0.007,-0.027,4.08,17.6,not present,0,0,
7/8/18,21:40:00,-1.367,-2.362,-0.635,-2.355,-0.006,-0.023,4.08,17.7,not present,0,0,
7/8/18,21:50:00,-1.278,-2.446,-0.482,-2.5,-0.004,-0.025,4.07,17.79,not present,0,0,
7/8/18,22:00:00,-1.303,-2.603,-0.525,-2.77,-0.005,-0.027,4.07,18,not present,0,0,
7/8/18,22:10:00,-1.325,-2.496,-0.562,-2.586,-0.005,-0.025,4.06,17.9,not present,0,0,
7/8/18,22:20:00,-1.493,-2.621,-0.853,-2.802,-0.008,-0.028,4.06,17.9,not present,0,0,
7/8/18,22:30:00,-1.383,-2.384,-0.663,-2.392,-0.006,-0.023,4.06,17.79,not present,0,0,
7/8/18,22:40:00,-1.487,-2.695,-0.842,-2.929,-0.008,-0.029,4.06,17.79,not present,0,0,
7/8/18,22:50:00,-1.407,-2.448,-0.703,-2.503,-0.007,-0.025,4.05,17.9,not present,0,0,
7/8/18,23:00:00,-1.537,-2.469,-0.929,-2.54,-0.009,-0.025,4.04,18,not present,0,0,
7/8/18,23:10:00,-1.394,-2.676,-0.681,-2.897,-0.006,-0.028,4.03,17.9,not present,0,0,
7/8/18,23:20:00,-1.35,-2.573,-0.605,-2.719,-0.006,-0.027,4.02,17.79,not present,0,0,
7/8/18,23:30:00,-1.557,-2.65,-0.964,-2.852,-0.009,-0.028,4.01,17.9,not present,0,0,
7/8/18,23:40:00,-1.536,-2.555,-0.928,-2.687,-0.009,-0.026,4,17.79,not present,0,0,
7/8/18,23:50:00,-1.501,-2.642,-0.867,-2.839,-0.008,-0.028,3.99,17.7,not present,0,0,
8/8/18,0:00:00,-1.514,-2.61,-0.888,-2.782,-0.008,-0.027,3.98,17.9,not present,0,0,
8/8/18,0:10:00,-1.556,-2.57,-0.962,-2.714,-0.009,-0.027,3.98,17.79,not present,0,0,
8/8/18,0:20:00,-1.499,-2.529,-0.863,-2.643,-0.008,-0.026,3.97,17.5,not present,0,0,
8/8/18,0:30:00,-1.382,-2.608,-0.661,-2.779,-0.006,-0.027,3.97,17.29,not present,0,0,
8/8/18,0:40:00,-1.571,-2.489,-0.987,-2.574,-0.009,-0.025,3.96,17.29,not present,0,0,
8/8/18,0:50:00,-1.596,-2.713,-1.03,-2.96,-0.01,-0.029,3.96,17.2,not present,0,0,
8/8/18,1:00:00,-1.658,-2.476,-1.137,-2.551,-0.011,-0.025,3.95,17.1,not present,0,0,
8/8/18,1:10:00,-1.538,-2.596,-0.931,-2.759,-0.009,-0.027,3.95,17,not present,0,0,
8/8/18,1:20:00,-1.534,-2.744,-0.924,-3.015,-0.009,-0.03,3.95,17.1,not present,0,0,
8/8/18,1:30:00,-1.514,-2.41,-0.889,-2.437,-0.008,-0.024,3.94,17,not present,0,0,
8/8/18,1:40:00,-1.672,-2.796,-1.163,-3.105,-0.011,-0.031,3.94,17,not present,0,0,
8/8/18,1:50:00,-1.602,-2.927,-1.041,-3.331,-0.01,-0.033,3.94,17.2,not present,0,0,
8/8/18,2:00:00,-1.623,-2.455,-1.078,-2.514,-0.01,-0.025,3.94,17.1,not present,0,0,
8/8/18,2:10:00,-1.585,-2.358,-1.011,-2.348,-0.01,-0.023,3.93,17.1,not present,0,0,
8/8/18,2:20:00,-1.604,-2.492,-1.044,-2.579,-0.01,-0.025,3.93,17.2,not present,0,0,
8/8/18,2:30:00,-1.726,-2.425,-1.255,-2.463,-0.012,-0.024,3.92,17.2,not present,0,0,
8/8/18,2:40:00,-1.826,-2.825,-1.428,-3.155,-0.014,-0.031,3.92,17,not present,0,0,
8/8/18,2:50:00,-1.601,-2.73,-1.039,-2.99,-0.01,-0.029,3.92,17,not present,0,0,
8/8/18,3:00:00,-1.653,-2.735,-1.128,-3,-0.011,-0.03,3.91,17,not present,0,0,
8/8/18,3:10:00,-1.831,-2.576,-1.436,-2.724,-0.014,-0.027,3.91,17,not present,0,0,
8/8/18,3:20:00,-1.945,-2.688,-1.633,-2.917,-0.016,-0.029,3.91,17,not present,0,0,
8/8/18,3:30:00,-1.743,-2.586,-1.284,-2.741,-0.012,-0.027,3.9,17.2,not present,0,0,
8/8/18,3:40:00,-1.695,-2.562,-1.202,-2.701,-0.012,-0.027,3.9,17.1,not present,0,0,
8/8/18,3:50:00,-1.631,-2.466,-1.092,-2.534,-0.01,-0.025,3.89,17.1,not present,0,0,
8/8/18,4:00:00,-1.628,-2.633,-1.086,-2.822,-0.01,-0.028,3.89,17.4,not present,0,0,
8/8/18,4:10:00,-1.603,-2.644,-1.042,-2.841,-0.01,-0.028,3.88,17.4,not present,0,0,
8/8/18,4:20:00,-1.522,-2.489,-0.903,-2.574,-0.009,-0.025,3.88,17.2,not present,0,0,
8/8/18,4:30:00,-1.582,-2.629,-1.006,-2.817,-0.01,-0.028,3.87,17.4,not present,0,0,
8/8/18,4:40:00,-2.098,-2.605,-1.899,-2.774,-0.018,-0.027,3.87,17.2,not present,0,0,
8/8/18,4:50:00,-1.807,-2.715,-1.395,-2.964,-0.013,-0.029,3.86,17.1,not present,0,0,
8/8/18,5:00:00,-1.632,-2.835,-1.092,-3.171,-0.01,-0.031,3.86,17.29,not present,0,0,
8/8/18,5:10:00,-1.943,-2.613,-1.63,-2.789,-0.016,-0.027,3.85,17.2,not present,0,0,
8/8/18,5:20:00,-1.729,-2.659,-1.26,-2.867,-0.012,-0.028,3.85,17.2,not present,0,0,
8/8/18,5:30:00,-1.864,-2.779,-1.493,-3.075,-0.014,-0.03,3.85,17.2,not present,0,0,
8/8/18,5:40:00,-1.385,-2.581,-0.666,-2.734,-0.006,-0.027,3.84,17.29,not present,0,0,
8/8/18,5:50:00,-1.771,-2.761,-1.333,-3.044,-0.013,-0.03,3.84,17.2,not present,0,0,
8/8/18,6:00:00,-1.77,-2.668,-1.332,-2.884,-0.013,-0.028,3.83,17.5,not present,0,0,
8/8/18,6:10:00,-1.716,-2.819,-1.238,-3.144,-0.012,-0.031,3.83,17.4,not present,0,0,
8/8/18,6:20:00,-1.725,-2.882,-1.254,-3.254,-0.012,-0.032,3.83,17.5,not present,0,0,
8/8/18,6:30:00,-1.769,-2.883,-1.33,-3.255,-0.013,-0.032,3.82,17.7,present,0,0,
8/8/18,6:40:00,-1.763,-2.738,-1.32,-3.005,-0.013,-0.03,3.82,17.9,present,0,0,
8/8/18,6:50:00,-1.902,-2.853,-1.559,-3.203,-0.015,-0.032,3.82,18,present,0,0,
8/8/18,7:00:00,-1.971,-2.942,-1.679,-3.356,-0.016,-0.033,3.81,18.5,present,0,0,
8/8/18,7:10:00,-1.967,-2.973,-1.671,-3.41,-0.016,-0.034,3.81,18.7,present,0,0,
8/8/18,7:20:00,-2.051,-3.03,-1.817,-3.508,-0.018,-0.035,3.81,19.4,present,0,0,
8/8/18,7:30:00,-2.024,-3.015,-1.77,-3.483,-0.017,-0.034,3.81,20.5,present,0,0,
8/8/18,7:40:00,-1.617,-2.71,-1.067,-2.956,-0.01,-0.029,3.81,20.7,present,0,0,
8/8/18,7:50:00,-1.382,-2.522,-0.661,-2.63,-0.006,-0.026,3.81,21.6,present,0,0,
8/8/18,8:00:00,0.133,-0.899,1.959,0.173,0.019,0.001,3.81,22.9,present,0,0,
8/8/18,8:10:00,0.934,-0.278,3.342,1.247,0.033,0.012,3.81,24.2,present,0,0,
8/8/18,8:20:00,1.825,0.167,4.883,2.017,0.048,0.02,3.81,25.9,present,0,0,
8/8/18,8:30:00,2.573,0.84,6.175,3.181,0.061,0.031,3.82,27.9,present,8.27,110.1,
8/8/18,8:40:00,2.763,1.389,6.503,4.128,0.065,0.041,3.81,26.1,present,0,0,
8/8/18,8:50:00,2.479,1.445,6.013,4.226,0.06,0.042,3.81,25.3,present,0,0,
8/8/18,9:00:00,2.394,1.331,5.866,4.028,0.058,0.04,3.81,25.3,present,0,0,
8/8/18,9:10:00,3.165,2.2,7.199,5.531,0.071,0.055,3.81,26.5,present,7.61,97.5,
8/8/18,9:20:00,4.618,3.55,9.711,7.865,0.097,0.078,3.8,26.5,present,0,0,
8/8/18,9:30:00,4.171,3.145,8.938,7.164,0.089,0.071,3.8,26,present,0,0,
8/8/18,9:40:00,6.193,5.1,12.432,10.542,0.124,0.105,3.83,32.3,present,20.29,134.39,
8/8/18,9:50:00,12.526,10.799,23.376,20.393,0.233,0.203,3.85,38.3,present,19.07,145.2,
8/8/18,10:00:00,14.146,11.407,26.177,21.443,0.261,0.214,3.87,41.7,present,19.87,139.2,
8/8/18,10:10:00,16.271,13.176,29.849,24.5,0.298,0.245,3.9,43.4,present,18.61,150,
8/8/18,10:20:00,16.446,13.447,30.151,24.969,0.301,0.249,3.92,44,present,19.7,140.39,
8/8/18,10:30:00,15.553,12.564,28.609,23.442,0.286,0.234,3.94,43.1,present,8.42,143.39,
8/8/18,10:40:00,16.517,13.351,30.275,24.803,0.302,0.248,3.96,44.7,present,16.64,173.7,
8/8/18,10:50:00,17.035,13.015,31.171,24.223,0.311,0.242,3.99,45.6,present,14.89,204.6,
8/8/18,11:00:00,15.055,12.351,27.749,23.075,0.277,0.23,4,44.4,present,14.96,154.8,
8/8/18,11:10:00,13.367,10.959,24.831,20.668,0.248,0.206,4.01,41,present,13.16,137.39,
8/8/18,11:20:00,16.066,12.983,29.496,24.167,0.294,0.241,4.05,43.5,present,18.21,154.2,
8/8/18,11:30:00,14.983,12.154,27.623,22.735,0.276,0.227,4.09,43.6,present,16.73,172.5,
8/8/18,11:40:00,15.983,12.683,29.352,23.65,0.293,0.236,4.11,43.8,present,20.51,134.39,
8/8/18,11:50:00,17.792,13.526,32.479,25.106,0.324,0.251,4.15,44.9,present,18,157.2,
8/8/18,12:00:00,15.826,12.907,29.08,24.036,0.29,0.24,4.16,42.8,present,19.42,80.1,
8/8/18,12:10:00,16.57,13.16,30.367,24.474,0.303,0.244,4.18,39.3,present,20.29,75.6,
8/8/18,12:20:00,15.896,13.153,29.202,24.461,0.292,0.244,4.2,37.59,present,18.01,82.2,
8/8/18,12:30:00,17.62,13.496,32.181,25.054,0.321,0.25,4.2,37.59,present,18.01,82.2,
8/8/18,12:40:00,17.326,13.854,31.673,25.673,0.316,0.256,4.2,35,present,20.28,36.9,
8/8/18,12:50:00,16.175,13.068,29.685,24.313,0.296,0.243,4.2,33.2,present,19.04,36.9,
8/8/18,13:00:00,15.74,12.839,28.932,23.918,0.289,0.239,4.2,32.2,present,19.57,35.7,
8/8/18,13:10:00,17.598,13.657,32.144,25.332,0.321,0.253,4.2,31.5,present,18.23,37.5,
8/8/18,13:20:00,18.014,14.175,32.863,26.228,0.328,0.262,4.2,30.9,present,20.54,33.9,
8/8/18,13:30:00,17.819,13.936,32.525,25.814,0.325,0.258,4.2,31.7,present,20.68,33.59,
8/8/18,13:40:00,17.853,14.344,32.584,26.52,0.325,0.265,4.2,31.6,present,19.2,35.7,
8/8/18,13:50:00,17.2,13.82,31.455,25.615,0.314,0.256,4.2,31.3,present,20.09,34.5,
8/8/18,14:00:00,17.603,14.064,32.152,26.036,0.321,0.26,4.2,31.9,present,20.65,33.9,
8/8/18,14:10:00,18.396,13.883,33.523,25.723,0.335,0.257,4.2,31.4,present,20.4,33.59,
8/8/18,14:20:00,17.769,14.017,32.44,25.954,0.324,0.259,4.2,31.7,present,20.44,33.9,
8/8/18,14:30:00,17.591,13.34,32.131,24.785,0.321,0.247,4.2,32,present,16.54,40.2,
8/8/18,14:40:00,17.307,13.861,31.64,25.685,0.316,0.256,4.2,32,present,19.03,35.4,
8/8/18,14:50:00,17.548,13.777,32.056,25.54,0.32,0.255,4.2,31.8,present,18.85,35.4,
8/8/18,15:00:00,17.561,13.86,32.079,25.683,0.32,0.256,4.2,32.8,present,20.26,33.9,
8/8/18,15:10:00,17.652,13.698,32.236,25.404,0.322,0.254,4.2,32,present,20.4,33.59,
8/8/18,15:20:00,17.627,13.627,32.193,25.28,0.321,0.252,4.2,32.09,present,20.75,33,
8/8/18,15:30:00,17.208,13.877,31.469,25.712,0.314,0.257,4.2,33.59,present,17.98,37.5,
8/8/18,15:40:00,17.391,14.115,31.786,26.124,0.317,0.261,4.2,33.8,present,18.79,36,
8/8/18,15:50:00,18.202,13.032,33.188,24.251,0.331,0.242,4.2,33.8,present,18.79,36,
8/8/18,16:00:00,17.721,13.607,32.357,25.245,0.323,0.252,4.2,34.3,present,18.79,36,
8/8/18,16:10:00,16.732,13.826,30.647,25.624,0.306,0.256,4.2,33,present,20.29,33,
8/8/18,16:20:00,17.574,13.867,32.101,25.694,0.321,0.256,4.2,33.4,present,17.35,37.8,
8/8/18,16:30:00,17.197,13.38,31.45,24.853,0.314,0.248,4.2,33.7,present,20.4,33.59,
8/8/18,16:40:00,16.072,13.104,29.507,24.376,0.295,0.243,4.2,32.7,present,20.57,32.7,
8/8/18,16:50:00,16.557,13.535,30.344,25.122,0.303,0.251,4.2,32.2,present,20.43,32.7,
8/8/18,17:00:00,16.52,13.504,30.28,25.068,0.302,0.25,4.2,32.7,present,20.26,33.59,
8/8/18,17:10:00,17.028,13.746,31.158,25.487,0.311,0.254,4.2,32.2,present,20.15,33.59,
8/8/18,17:20:00,17.24,13.473,31.525,25.014,0.315,0.25,4.2,32.09,present,19.2,34.8,
8/8/18,17:30:00,16.563,13.239,30.355,24.609,0.303,0.246,4.2,32.09,present,19.34,34.5,
8/8/18,17:40:00,16.369,13.378,30.02,24.85,0.3,0.248,4.2,31.8,present,18.78,34.8,
8/8/18,17:50:00,16.563,13.483,30.354,25.031,0.303,0.25,4.2,31.6,present,17.73,36.9,
8/8/18,18:00:00,16.257,13.669,29.826,25.352,0.298,0.253,4.2,32,present,19.77,34.2,
8/8/18,18:10:00,15.237,13.188,28.062,24.522,0.28,0.245,4.2,32,present,17.59,37.5,
8/8/18,18:20:00,15.412,12.688,28.366,23.657,0.283,0.236,4.2,32,present,18.57,35.7,
8/8/18,18:30:00,14.807,12.64,27.32,23.574,0.273,0.235,4.2,32.09,present,18.61,35.4,
8/8/18,18:40:00,13.572,11.518,25.185,21.635,0.251,0.216,4.19,29.5,present,0,0,
8/8/18,18:50:00,12.105,10.305,22.65,19.538,0.226,0.195,4.18,27.3,present,0,0,
8/8/18,19:00:00,9.518,8.114,18.178,15.752,0.181,0.157,4.17,26,present,0,0,
8/8/18,19:10:00,8.115,6.707,15.755,13.321,0.157,0.133,4.16,25.2,present,0,0,
8/8/18,19:20:00,6.498,4.959,12.96,10.299,0.129,0.102,4.16,24.3,present,0,0,
8/8/18,19:30:00,4.692,3.587,9.839,7.929,0.098,0.079,4.15,23.8,present,0,0,
8/8/18,19:40:00,3.797,2.522,8.29,6.087,0.082,0.06,4.14,22.8,not present,0,0,
8/8/18,19:50:00,2.765,1.596,6.508,4.487,0.065,0.044,4.13,22.2,not present,0,0,
8/8/18,20:00:00,1.872,0.937,4.965,3.349,0.049,0.033,4.13,22,not present,0,0,
8/8/18,20:10:00,1.42,0.498,4.183,2.589,0.041,0.025,4.12,21.2,not present,0,0,
8/8/18,20:20:00,1.2,0.36,3.803,2.35,0.038,0.023,4.11,20.7,not present,0,0,
8/8/18,20:30:00,0.875,-0.317,3.241,1.18,0.032,0.011,4.11,20.7,not present,0,0,
8/8/18,20:40:00,0.693,-0.304,2.927,1.202,0.029,0.012,4.1,20.1,not present,0,0,
8/8/18,20:50:00,0.51,-0.457,2.611,0.938,0.026,0.009,4.09,19.7,not present,0,0,
8/8/18,21:00:00,0.278,-0.807,2.21,0.332,0.022,0.003,4.09,19.6,not present,0,0,
8/8/18,21:10:00,0.09,-0.868,1.885,0.227,0.018,0.002,4.08,19.4,not present,0,0,
8/8/18,21:20:00,0.01,-1.064,1.746,-0.111,0.017,-0.001,4.08,19.1,not present,0,0,
8/8/18,21:30:00,-0.134,-0.955,1.496,0.077,0.014,0,4.07,19.4,not present,0,0,
8/8/18,21:40:00,0.124,-1.058,1.942,-0.1,0.019,-0.001,4.07,19,not present,0,0,
8/8/18,21:50:00,0.049,-1.166,1.814,-0.287,0.018,-0.002,4.06,19,not present,0,0,
8/8/18,22:00:00,-0.21,-1.13,1.363,-0.224,0.013,-0.002,4.06,19,not present,0,0,
8/8/18,22:10:00,-0.31,-1.364,1.192,-0.629,0.011,-0.006,4.06,18.7,not present,0,0,
8/8/18,22:20:00,-0.204,-1.463,1.375,-0.8,0.013,-0.008,4.05,18.5,not present,0,0,
8/8/18,22:30:00,-0.395,-1.495,1.043,-0.856,0.01,-0.008,4.04,18.79,not present,0,0,
8/8/18,22:40:00,-0.476,-1.539,0.905,-0.932,0.009,-0.009,4.03,18.5,not present,0,0,
8/8/18,22:50:00,-0.698,-1.717,0.521,-1.24,0.005,-0.012,4.02,18.29,not present,0,0,
8/8/18,23:00:00,-0.633,-1.769,0.634,-1.33,0.006,-0.013,4,18.5,not present,0,0,
8/8/18,23:10:00,-0.747,-1.897,0.436,-1.551,0.004,-0.015,4,18.2,not present,0,0,
8/8/18,23:20:00,-0.792,-1.939,0.359,-1.624,0.003,-0.016,3.99,17.79,not present,0,0,
8/8/18,23:30:00,-0.711,-1.825,0.497,-1.426,0.004,-0.014,3.98,17.9,not present,0,0,
8/8/18,23:40:00,-0.881,-2.114,0.204,-1.926,0.002,-0.019,3.97,17.7,not present,0,0,
8/8/18,23:50:00,-0.978,-2.014,0.037,-1.753,0,-0.017,3.97,17.4,not present,0,0,
9/8/18,0:00:00,-1.285,-2.221,-0.493,-2.111,-0.004,-0.021,3.96,17.29,not present,0,0,
9/8/18,0:10:00,-1.134,-2.353,-0.231,-2.338,-0.002,-0.023,3.96,17,not present,0,0,
9/8/18,0:20:00,-1.22,-2.161,-0.38,-2.008,-0.003,-0.02,3.95,16.9,not present,0,0,
9/8/18,0:30:00,-1.253,-2.24,-0.438,-2.144,-0.004,-0.021,3.95,16.6,not present,0,0,
9/8/18,0:40:00,-1.108,-2.339,-0.188,-2.315,-0.001,-0.023,3.95,16.6,not present,0,0,
9/8/18,0:50:00,-1.295,-2.406,-0.51,-2.431,-0.005,-0.024,3.94,16.4,not present,0,0,
9/8/18,1:00:00,-1.512,-2.338,-0.886,-2.312,-0.008,-0.023,3.94,16.4,not present,0,0,
9/8/18,1:10:00,-1.474,-2.51,-0.819,-2.611,-0.008,-0.026,3.94,16.29,not present,0,0,
9/8/18,1:20:00,-1.388,-2.522,-0.671,-2.631,-0.006,-0.026,3.94,16.29,not present,0,0,
9/8/18,1:30:00,-1.203,-2.162,-0.352,-2.008,-0.003,-0.02,3.93,16.4,not present,0,0,
9/8/18,1:40:00,-1.472,-2.74,-0.816,-3.008,-0.008,-0.03,3.93,16.2,not present,0,0,
9/8/18,1:50:00,-1.474,-2.362,-0.82,-2.354,-0.008,-0.023,3.93,16.2,not present,0,0,
9/8/18,2:00:00,-1.289,-2.312,-0.5,-2.268,-0.005,-0.022,3.92,16.4,not present,0,0,
9/8/18,2:10:00,-1.287,-2.411,-0.497,-2.438,-0.004,-0.024,3.92,16.1,not present,0,0,
9/8/18,2:20:00,-1.419,-2.524,-0.724,-2.634,-0.007,-0.026,3.92,16.1,not present,0,0,
9/8/18,2:30:00,-1.342,-2.526,-0.592,-2.637,-0.005,-0.026,3.91,16.29,not present,0,0,
9/8/18,2:40:00,-1.515,-2.534,-0.89,-2.651,-0.008,-0.026,3.9,16.1,not present,0,0,
9/8/18,2:50:00,-1.446,-2.389,-0.772,-2.401,-0.007,-0.024,3.9,16,not present,0,0,
9/8/18,3:00:00,-1.368,-2.536,-0.637,-2.654,-0.006,-0.026,3.89,16.2,not present,0,0,
9/8/18,3:10:00,-1.4,-2.556,-0.692,-2.69,-0.006,-0.026,3.89,16.1,not present,0,0,
9/8/18,3:20:00,-1.524,-2.607,-0.906,-2.779,-0.009,-0.027,3.89,15.8,not present,0,0,
9/8/18,3:30:00,-1.641,-2.461,-1.108,-2.526,-0.011,-0.025,3.88,16.2,not present,0,0,
9/8/18,3:40:00,-1.4,-2.62,-0.692,-2.8,-0.006,-0.028,3.88,16.1,not present,0,0,
9/8/18,3:50:00,-1.577,-2.603,-0.998,-2.771,-0.009,-0.027,3.87,15.4,not present,0,0,
9/8/18,4:00:00,-1.6,-2.68,-1.037,-2.903,-0.01,-0.029,3.87,15.8,not present,0,0,
9/8/18,4:10:00,-1.393,-2.47,-0.679,-2.541,-0.006,-0.025,3.86,15.7,not present,0,0,
9/8/18,4:20:00,-1.45,-2.703,-0.777,-2.943,-0.007,-0.029,3.86,15.5,not present,0,0,
9/8/18,4:30:00,-1.545,-2.545,-0.943,-2.671,-0.009,-0.026,3.85,15.7,not present,0,0,
9/8/18,4:40:00,-1.597,-2.87,-1.033,-3.233,-0.01,-0.032,3.85,15.5,not present,0,0,
9/8/18,4:50:00,-1.52,-2.627,-0.899,-2.812,-0.008,-0.028,3.84,15.4,not present,0,0,
9/8/18,5:00:00,-1.474,-2.641,-0.819,-2.837,-0.008,-0.028,3.84,15.9,not present,0,0,
9/8/18,5:10:00,-1.658,-2.653,-1.137,-2.858,-0.011,-0.028,3.84,15.6,not present,0,0,
9/8/18,5:20:00,-1.535,-2.625,-0.925,-2.809,-0.009,-0.028,3.83,15.4,not present,0,0,
9/8/18,5:30:00,-1.572,-2.568,-0.988,-2.71,-0.009,-0.027,3.83,15.7,not present,0,0,
9/8/18,5:40:00,-1.473,-2.77,-0.817,-3.059,-0.008,-0.03,3.82,15.8,not present,0,0,
9/8/18,5:50:00,-1.605,-2.559,-1.046,-2.694,-0.01,-0.026,3.82,15.7,not present,0,0,
9/8/18,6:00:00,-1.537,-2.46,-0.929,-2.525,-0.009,-0.025,3.82,16.2,not present,0,0,
